,last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airport_dist,city_center_dist
1478,121000.0,125.7,4,2.83,4,76.5,3,0,0,0,4.2,1,31654,23356
1479,45000.0,82.3,2,2.49,8,52.3,5,1,1,0,5.3,1,49055,22927
1480,159000.0,128.1,1,3.1,20,68.4,9,0,0,0,14.0,1,29985,9076
1481,99000.0,44.4,4,3.19,6,22.1,1,0,0,1,13.6,0,6222,3283
1482,85000.0,95.3,3,2.38,4,38.5,3,0,0,0,13.2,1,25873,22962
1483,65000.0,30.7,3,3.08,4,19.6,2,0,0,0,11.8,2,22995,4777
1484,78000.0,69.0,3,2.65,11,34.4,8,0,0,0,11.3,1,13734,14104
1485,91000.0,74.0,2,2.77,9,37.5,3,1,0,0,7.0,1,29050,10779
1486,52000.0,77.5,2,3.12,14,38.8,5,0,1,0,7.7,0,25465,23989
1487,178000.0,113.5,3,3.18,4,62.4,3,1,0,1,6.6,1,12702,10983
1488,77000.0,76.6,2,2.54,13,46.8,10,0,1,0,14.8,0,27775,9887
1489,83000.0,83.8,2,2.49,6,53.0,1,0,0,0,11.0,1,42549,15083
1490,65000.0,58.5,3,2.37,13,30.3,10,1,0,0,14.6,0,27916,13666
1491,108000.0,74.8,3,2.81,3,44.8,2,1,0,0,7.0,1,14784,11851
1492,53000.0,57.3,2,2.31,7,35.3,5,0,0,0,10.8,2,35865,13062
1493,61000.0,38.8,3,2.67,1,19.0,1,0,0,0,12.3,1,44141,3363
1494,83000.0,102.4,3,2.37,11,43.9,8,0,0,0,5.0,0,20531,23438
1495,158000.0,110.2,3,2.66,2,73.6,1,0,1,1,11.3,1,8198,7009
1496,104000.0,104.3,2,2.34,5,62.9,4,0,0,1,5.9,1,46168,14683
1497,120000.0,85.6,2,3.05,14,50.9,9,1,0,0,7.6,0,35700,1851
1498,82000.0,75.6,2,2.49,13,31.6,13,0,0,0,11.9,1,49615,8096
1499,130000.0,133.6,1,2.6,16,86.2,1,0,0,0,8.8,1,36254,17529
1500,112000.0,92.3,2,3.08,15,52.6,5,0,1,0,14.1,1,10590,11977
1501,99000.0,87.5,2,2.97,3,57.3,1,0,0,1,6.7,1,24492,18524
1502,53000.0,33.1,2,2.5,6,22.9,6,1,0,0,5.7,0,6929,4730
1503,77000.0,70.9,4,2.36,9,48.8,9,0,0,1,7.7,2,20367,24714
1504,79000.0,75.6,1,2.94,3,49.7,3,0,0,0,13.4,1,40338,11697
1505,86000.0,77.9,3,2.65,13,31.4,2,0,0,0,13.3,1,30003,13931
1506,135000.0,99.6,3,2.99,13,66.3,13,0,0,0,8.1,0,25652,7182
1507,102000.0,94.0,1,2.7,7,39.7,5,0,0,0,12.9,1,43153,9140
1508,132000.0,102.9,4,2.61,5,67.5,4,1,0,1,4.9,0,12970,16710
1509,113000.0,121.8,2,2.71,8,59.0,8,0,0,0,4.1,0,29238,9201
1510,160000.0,127.6,2,2.97,8,74.4,6,1,0,1,13.5,1,34132,18245
1511,140000.0,116.2,3,3.11,7,47.8,3,0,0,0,13.6,1,46659,7861
1512,150000.0,144.7,2,2.34,19,91.3,12,1,0,0,5.6,0,12365,19371
1513,30000.0,32.2,3,2.77,7,14.0,7,0,0,1,7.3,0,36801,17199
1514,84000.0,53.5,1,2.33,4,28.0,2,0,0,1,13.4,0,7062,6090
1515,54000.0,30.9,3,2.72,10,19.9,2,0,0,0,4.9,1,30527,2201
1516,108000.0,107.7,2,3.1,13,65.5,12,0,0,0,13.5,1,34024,23325
1517,179000.0,137.8,3,2.63,4,55.4,2,0,0,0,10.3,1,42797,6645
1518,82000.0,59.2,2,3.14,19,30.8,4,1,0,1,11.2,1,19572,14852
1519,179000.0,141.2,3,2.87,10,58.3,1,0,0,0,10.5,0,36351,8148
1520,63000.0,37.2,3,3.14,7,22.4,2,0,0,1,10.4,0,9171,16797
1521,169000.0,142.1,2,2.98,5,98.2,2,0,0,0,6.0,1,15015,17830
1522,82000.0,72.2,3,2.39,3,43.1,1,0,0,0,6.6,1,39807,2783
1523,55000.0,42.2,2,2.51,2,19.7,1,1,1,1,10.4,1,45169,2200
1524,86000.0,88.3,3,2.65,11,44.7,11,0,0,1,8.4,0,5731,24778
1525,52000.0,60.8,2,2.45,10,42.1,7,0,1,1,10.0,1,12489,19433
1526,92000.0,64.2,3,2.75,13,30.0,1,0,0,0,6.8,0,14457,7278
1527,88000.0,66.9,3,2.72,7,38.0,4,0,0,1,9.1,1,28372,12793
1528,117000.0,126.4,2,3.16,10,65.7,1,0,0,1,5.6,1,11938,23992
1529,81000.0,94.7,2,2.69,4,59.7,1,0,0,1,4.4,1,48923,14053
1530,105000.0,67.4,2,3.01,20,44.5,10,1,0,1,14.5,1,22454,11063
1531,153000.0,103.2,3,3.15,16,51.9,10,1,1,0,12.0,0,11427,1902
1532,110000.0,115.9,2,3.09,20,69.3,6,1,0,0,9.5,0,39841,15035
1533,44000.0,62.7,2,2.49,6,35.4,1,1,0,0,10.1,0,30282,22160
1534,96000.0,79.6,3,2.75,9,38.5,7,0,0,0,9.6,1,46135,14028
1535,37000.0,44.6,2,2.61,13,21.5,3,0,0,1,13.9,1,47102,19763
1536,38000.0,51.7,3,2.66,7,29.1,2,0,0,0,12.5,1,43515,22263
1537,116000.0,111.7,2,2.62,18,49.9,4,0,1,0,7.6,2,30395,10776
1538,52000.0,51.8,1,3.04,14,33.3,14,0,1,0,6.4,2,15017,10878
1539,77000.0,93.0,3,2.71,5,39.1,4,0,0,0,4.7,1,24286,23113
1540,120000.0,115.1,1,2.77,13,49.3,8,0,0,1,5.6,1,26715,9175
1541,39000.0,42.8,2,3.18,8,21.5,8,0,0,1,9.4,1,48899,16876
1542,116000.0,98.1,3,2.35,15,42.7,1,0,0,1,6.2,2,16367,15878
1543,64000.0,60.8,2,2.74,19,33.0,9,0,0,0,7.4,1,24563,12644
1544,159000.0,145.6,4,3.0,9,75.7,7,1,0,0,5.5,0,30305,16408
1545,112000.0,88.0,4,2.44,6,54.3,1,1,1,1,14.2,0,22601,17875
1546,131000.0,126.7,2,2.85,14,86.9,7,0,0,0,4.4,2,10428,23195
1547,80000.0,96.0,1,2.52,10,60.1,6,1,0,1,7.9,2,45070,20218
1548,45000.0,35.2,3,3.08,9,16.0,5,0,0,0,6.8,1,41055,9593
1549,124000.0,106.0,2,2.59,17,72.1,5,0,0,1,4.1,0,16542,11371
1550,150000.0,144.2,1,2.6,13,74.6,1,0,0,1,14.2,1,25136,22688
1551,126000.0,102.2,3,2.84,17,55.4,6,0,0,1,7.4,2,38087,7502
1552,124000.0,128.3,1,2.47,19,67.5,13,0,0,1,9.5,1,48811,8796
1553,141000.0,136.1,3,2.56,13,65.9,4,0,0,0,10.4,0,12538,17539
1554,71000.0,57.4,1,2.67,9,38.4,1,1,1,0,10.7,1,33709,3659
1555,30000.0,55.4,1,2.62,1,27.7,1,1,0,0,9.1,0,41790,19893
1556,96000.0,103.3,1,2.77,1,59.3,1,0,0,1,10.5,1,6166,23761
1557,95000.0,79.3,4,2.84,5,37.4,4,0,0,0,12.3,0,41494,16436
1558,167000.0,130.8,3,2.81,8,83.6,8,0,0,1,14.5,1,40546,2734
1559,165000.0,138.0,3,2.89,18,87.3,13,1,0,0,11.2,0,46557,6725
1560,89000.0,72.4,2,2.58,4,35.4,3,0,0,0,9.1,0,8799,3340
1561,77000.0,58.4,2,2.41,1,35.3,1,0,0,0,8.9,1,10593,8418
1562,130000.0,123.7,2,2.98,15,75.6,4,1,0,1,11.8,0,28341,23549
1563,65000.0,63.0,2,3.07,20,35.8,7,0,1,0,10.9,1,44223,9621
1564,140000.0,128.7,2,2.53,4,74.7,3,0,0,1,8.6,0,44353,5425
1565,94000.0,80.8,3,2.67,9,46.3,8,1,0,0,7.7,1,36503,16878
1566,101000.0,110.1,2,2.75,20,46.7,7,0,0,0,14.9,0,25193,22592
1567,98000.0,41.5,4,2.78,10,24.9,5,0,0,0,12.4,1,15401,1828
1568,99000.0,104.9,1,2.89,15,56.7,5,0,0,1,6.3,0,26361,17042
1569,115000.0,84.2,4,2.34,3,44.8,1,0,0,1,7.2,0,14768,7938
1570,128000.0,100.4,1,2.95,2,66.1,2,1,0,1,13.8,1,39786,9978
1571,68000.0,50.2,2,2.36,5,20.4,2,0,0,0,11.3,0,23968,6694
1572,122000.0,118.4,2,2.72,1,56.3,1,1,0,1,7.4,2,29271,22746
1573,125000.0,133.5,2,3.04,11,58.3,11,0,0,1,8.0,1,35642,22265
1574,67000.0,56.0,2,2.71,12,23.0,5,0,0,1,8.2,2,28689,15515
1575,32000.0,41.5,2,2.43,3,20.0,2,0,1,0,6.0,0,38989,1386
1576,30000.0,32.8,2,3.19,16,22.9,15,1,0,0,9.6,0,40373,23718
1577,150000.0,107.0,3,3.1,14,51.5,3,0,0,1,12.4,0,15923,12218
1578,121000.0,102.9,3,2.99,12,61.6,9,0,1,1,10.2,1,18416,12735
1579,99000.0,95.6,3,2.67,20,41.6,7,0,0,0,11.2,0,7669,19551
1580,68000.0,57.8,2,2.47,16,33.6,15,1,1,1,10.5,1,9014,15729
1581,86000.0,76.9,3,3.15,8,53.5,4,1,1,0,4.6,1,42326,3914
1582,145000.0,101.3,2,2.78,17,49.4,9,0,0,1,6.1,0,14630,3529
1583,113000.0,89.6,2,3.07,17,58.6,15,0,0,0,7.9,1,42560,7051
1584,184000.0,148.5,2,2.61,7,103.9,7,0,1,0,13.8,2,49365,2694
1585,42000.0,46.4,2,2.6,15,26.7,5,0,0,1,7.8,1,15927,20992
1586,175000.0,113.4,1,3.19,9,55.9,9,0,0,0,7.6,2,25717,1947
1587,50000.0,78.5,2,2.77,4,47.3,2,0,0,0,4.9,0,29168,23703
1588,91000.0,81.4,1,2.43,8,53.2,5,1,0,0,14.7,0,47427,3667
1589,99000.0,116.1,3,2.5,10,52.4,7,0,1,0,12.6,0,13038,21583
1590,142000.0,113.1,3,2.73,15,60.6,9,0,0,0,12.4,1,42619,6694
1591,158000.0,149.0,4,2.34,18,73.8,11,1,0,1,8.2,1,48100,16858
1592,57000.0,45.4,3,2.72,14,22.0,3,1,0,0,4.9,0,29949,9211
1593,58000.0,42.5,1,2.68,5,28.0,3,0,1,0,6.9,1,11858,2615
1594,140000.0,116.9,3,3.0,9,61.6,9,0,1,1,13.4,0,20021,18530
1595,84000.0,99.4,3,2.62,13,49.9,1,0,0,0,6.0,2,48159,20389
1596,92000.0,62.9,2,3.18,19,36.5,13,0,1,1,13.8,0,12570,8170
1597,30000.0,39.5,2,2.46,11,18.4,2,0,0,0,9.9,0,26943,19830
1598,90000.0,40.3,4,2.83,12,18.9,1,1,0,1,11.9,1,13544,11980
1599,111000.0,137.3,2,2.38,3,76.4,2,0,0,0,9.0,0,45686,18508
1600,77000.0,53.0,4,2.96,2,27.7,1,1,1,0,14.3,1,31570,16487
1601,47000.0,68.8,1,3.2,15,33.6,7,0,0,1,6.6,1,46551,23317
1602,52000.0,57.2,1,3.04,5,23.8,3,0,0,0,10.3,2,47578,8872
1603,90000.0,72.6,2,2.8,7,40.4,2,0,0,0,4.8,1,27004,3641
1604,30000.0,38.3,2,2.74,4,24.7,2,1,1,1,9.3,1,47170,19919
1605,105000.0,92.3,3,3.05,5,60.5,3,0,1,0,14.7,0,5032,20507
1606,82000.0,38.1,4,3.14,16,17.9,9,0,0,0,5.0,1,13645,1627
1607,138000.0,126.0,2,3.19,15,73.1,3,0,0,0,9.6,1,38030,4027
1608,41000.0,58.0,1,2.66,16,38.1,11,0,1,1,10.6,1,28692,20973
1609,123000.0,94.8,3,3.19,4,49.5,2,0,0,0,14.2,1,49593,15415
1610,146000.0,135.6,3,2.44,6,92.2,2,0,0,0,7.3,1,40293,11868
1611,84000.0,108.1,1,2.53,18,72.5,10,0,0,0,9.5,0,34886,20841
1612,106000.0,94.0,2,2.38,3,43.4,3,0,0,0,14.9,1,46048,6904
1613,94000.0,68.9,3,2.54,5,32.9,5,0,0,0,12.5,1,20174,8797
1614,84000.0,70.0,3,2.99,2,31.8,2,1,0,0,12.9,0,12541,19564
1615,144000.0,110.3,2,3.07,16,50.6,14,0,0,1,12.6,1,29619,15185
1616,200000.0,149.3,2,3.0,6,100.4,6,1,0,0,9.7,1,15731,6002
1617,130000.0,109.4,4,2.87,15,74.3,7,0,0,0,8.8,2,15457,22456
1618,100000.0,96.9,3,2.76,18,40.3,3,0,0,1,6.8,1,18784,24864
1619,143000.0,117.7,2,2.94,6,68.0,6,0,0,0,9.1,0,35381,4469
1620,106000.0,85.8,2,2.65,13,48.9,5,0,0,0,4.2,1,6062,8116
1621,30000.0,37.2,3,3.06,13,19.2,11,0,0,0,5.1,2,43249,18987
1622,128000.0,97.5,2,2.91,1,57.5,1,0,0,1,7.2,0,32542,3963
1623,177000.0,144.9,1,2.93,16,99.2,9,0,0,1,7.7,1,18700,12150
1624,72000.0,51.0,2,2.78,4,23.0,4,0,0,0,11.8,0,10090,6242
1625,121000.0,112.8,2,3.1,17,49.2,17,0,0,1,5.9,1,40551,16945
1626,71000.0,54.1,3,2.53,18,22.2,2,0,1,1,12.8,0,24640,9635
1627,87000.0,94.3,1,2.64,16,48.0,16,0,0,0,12.8,1,24589,21356
1628,63000.0,41.6,3,3.0,1,20.9,1,0,0,0,10.5,2,26160,11998
1629,76000.0,84.0,2,2.74,6,44.5,5,0,1,0,9.4,1,23628,13876
1630,113000.0,120.7,1,3.1,11,66.5,4,0,0,0,9.1,1,28098,22336
1631,67000.0,71.7,1,2.61,6,45.0,1,0,0,1,8.6,2,33379,19446
1632,133000.0,109.8,4,2.63,17,56.8,14,0,0,1,5.0,0,24396,20412
1633,151000.0,125.5,3,3.1,4,62.6,4,0,0,0,11.2,1,48776,1300
1634,155000.0,141.3,2,2.72,14,91.5,7,0,0,0,10.4,1,22892,16777
1635,84000.0,58.2,3,2.76,14,38.1,9,0,0,1,4.2,1,14650,12183
1636,48000.0,77.9,3,2.6,20,36.6,17,1,1,0,6.2,0,49105,22209
1637,74000.0,48.3,4,2.55,8,23.9,8,0,1,0,8.8,1,18325,1918
1638,160000.0,149.1,2,2.89,2,96.5,1,0,0,0,13.9,0,32936,21274
1639,162000.0,141.2,3,2.41,5,59.9,2,0,0,1,14.9,1,42287,4252
1640,108000.0,94.8,1,3.09,4,47.2,1,1,0,0,12.3,2,5178,15204
1641,165000.0,131.0,2,3.0,10,70.0,1,1,0,0,12.2,1,17727,18437
1642,112000.0,92.5,4,2.47,20,42.2,7,0,0,0,8.6,0,28932,5741
1643,156000.0,104.8,2,2.92,3,47.6,2,0,0,1,10.3,2,25515,5001
1644,32000.0,40.7,2,2.84,16,21.5,5,0,1,0,6.6,1,8276,17375
1645,149000.0,120.6,1,2.47,10,75.6,5,0,0,0,12.1,0,25118,5013
1646,61000.0,45.3,3,2.55,15,29.6,7,0,0,1,4.7,1,9768,13313
1647,149000.0,129.1,3,2.67,4,89.6,4,0,1,0,8.6,0,16244,7300
1648,167000.0,123.8,2,2.93,1,52.3,1,0,0,1,13.1,0,38695,1760
1649,199000.0,115.0,4,2.87,15,53.5,11,1,0,0,14.8,1,13036,2611
1650,56000.0,34.3,1,2.78,10,21.5,1,1,0,0,11.7,1,34938,4154
1651,51000.0,66.4,2,2.99,20,37.3,5,0,0,0,6.2,0,48782,14086
1652,122000.0,61.6,4,2.98,18,30.7,12,1,0,0,10.3,0,16114,6074
1653,68000.0,73.2,2,2.86,16,33.8,3,0,0,0,10.2,2,16680,21388
1654,74000.0,40.5,2,3.01,9,19.6,9,0,0,1,14.6,1,47889,1653
1655,168000.0,142.4,2,2.6,19,75.3,19,0,0,1,13.2,1,34931,16828
1656,121000.0,96.5,3,3.09,17,43.7,10,1,1,0,4.5,1,39655,3148
1657,37000.0,66.7,1,2.85,10,45.9,7,0,0,0,6.4,0,40618,22369
1658,138000.0,77.6,4,3.04,19,33.6,14,1,0,1,13.3,1,37844,1988
1659,132000.0,83.7,3,2.79,8,58.2,2,0,0,1,14.7,1,48956,4433
1660,118000.0,102.1,1,2.5,19,66.6,8,1,0,1,7.2,1,17364,7664
1661,127000.0,91.9,3,2.79,5,48.4,2,1,0,0,11.6,1,28327,3414
1662,118000.0,140.3,2,2.63,2,87.3,2,1,1,0,7.4,1,34884,22877
1663,110000.0,89.6,2,2.93,15,53.9,8,1,0,1,4.5,1,36827,4177
1664,186000.0,149.1,3,2.73,17,69.2,4,0,0,0,13.1,1,13647,2992
1665,178000.0,132.2,4,3.05,10,66.3,1,0,0,0,12.1,1,44398,2436
1666,30000.0,55.0,1,2.91,2,30.5,2,0,0,0,4.6,0,41664,20344
1667,148000.0,141.7,2,2.92,9,83.8,6,0,0,0,5.6,0,16888,16597
1668,54000.0,44.0,2,2.5,2,24.7,2,1,0,1,15.0,1,29478,19166
1669,146000.0,128.1,2,3.19,18,69.4,11,0,0,1,11.2,0,18262,17919
1670,80000.0,75.7,2,3.06,12,40.3,6,1,0,1,12.8,2,21465,24230
1671,130000.0,135.4,1,3.01,15,74.4,6,1,0,0,8.3,1,29011,19443
1672,162000.0,134.2,3,2.6,20,71.1,14,0,1,1,9.7,1,29277,10181
1673,161000.0,126.7,2,2.78,6,71.3,4,0,0,1,10.8,1,28943,7955
1674,135000.0,124.8,1,2.42,18,83.2,7,0,0,1,12.9,1,29492,8008
1675,94000.0,66.6,3,2.78,13,39.3,12,1,0,1,7.7,2,33626,8505
1676,73000.0,39.7,3,2.43,4,24.5,3,0,0,0,11.4,1,5707,5473
1677,95000.0,78.4,2,2.8,12,45.4,1,0,1,0,12.5,0,11292,10435
1678,79000.0,50.8,2,2.88,9,30.1,1,0,0,0,12.9,1,26162,3642
1679,143000.0,113.4,3,2.65,2,65.0,2,0,1,1,9.5,2,36878,8131
1680,92000.0,71.5,2,2.75,16,29.2,7,0,0,0,9.2,0,27917,5204
1681,156000.0,147.1,2,3.09,1,102.9,1,1,0,0,5.1,2,33302,23071
1682,111000.0,106.9,3,2.4,4,43.8,4,0,0,0,9.5,1,48681,12070
1683,104000.0,128.7,1,3.01,15,66.7,4,0,0,0,11.7,1,37853,20742
1684,30000.0,45.9,1,2.45,20,19.8,6,0,1,1,14.1,0,47294,15123
1685,118000.0,133.4,1,2.33,1,57.3,1,0,1,0,5.4,0,5855,15365
1686,171000.0,140.7,1,2.47,20,89.8,18,0,0,0,14.7,2,25122,1077
1687,117000.0,88.4,1,2.99,15,46.7,4,0,0,1,6.6,0,20953,1306
1688,150000.0,102.8,4,2.66,3,65.8,3,0,0,1,5.9,1,36749,7690
1689,128000.0,121.8,2,3.09,13,58.7,1,0,0,0,5.3,0,46825,2418
1690,77000.0,51.0,1,2.77,18,24.3,2,0,0,0,14.9,1,6813,7653
1691,109000.0,90.3,2,2.32,13,42.9,5,0,0,1,10.2,0,7579,15832
1692,82000.0,77.8,4,2.95,10,45.5,9,0,0,1,7.0,1,35278,18020
1693,31000.0,47.6,2,2.4,20,30.7,15,1,1,0,7.5,0,20572,15695
1694,90000.0,74.1,2,3.01,7,39.7,1,0,0,0,14.5,1,14136,14306
1695,58000.0,38.2,3,2.45,8,19.6,7,0,0,0,13.9,0,47962,2951
1696,64000.0,33.1,2,2.61,1,22.9,1,1,0,0,7.8,1,5632,4079
1697,73000.0,46.2,2,2.99,18,20.1,10,0,1,1,4.7,1,17329,1985
1698,151000.0,145.6,2,3.16,12,79.5,7,0,0,0,13.2,2,19926,20498
1699,108000.0,95.9,2,2.63,18,50.1,13,0,0,0,14.1,1,40225,8766
1700,168000.0,145.9,2,3.05,12,62.7,2,0,0,0,13.2,2,30278,10656
1701,86000.0,81.9,3,2.47,20,39.3,12,0,1,0,14.0,1,19777,15980
1702,79000.0,67.4,2,3.03,9,27.5,3,1,0,1,10.3,2,12639,24254
1703,101000.0,90.7,2,2.89,2,60.2,1,0,0,0,13.2,0,14805,15762
1704,101000.0,82.7,1,2.47,14,48.2,10,0,1,0,14.4,0,6740,3816
1705,30000.0,42.7,1,2.57,4,27.5,4,0,1,0,13.8,1,42659,22662
1706,126000.0,106.9,2,2.42,15,59.5,11,1,0,1,10.5,1,10273,6511
1707,55000.0,55.9,4,2.64,17,32.4,7,0,0,0,12.2,0,42037,19975
1708,121000.0,104.4,2,2.48,19,63.7,12,1,0,0,11.9,2,11263,18943
1709,147000.0,108.0,3,2.88,6,72.6,6,0,0,0,12.8,0,45766,10962
1710,48000.0,48.2,2,3.2,9,20.6,4,0,0,0,6.5,1,35533,13533
1711,36000.0,37.4,1,2.31,17,18.7,15,0,0,0,4.0,2,20841,6487
1712,133000.0,123.7,1,2.79,15,75.8,4,1,1,0,9.6,2,22671,17862
1713,87000.0,85.2,2,2.82,5,58.6,3,0,0,1,12.4,1,17805,24502
1714,35000.0,37.0,1,3.12,18,25.7,6,1,1,0,5.4,1,14508,11252
1715,116000.0,149.4,1,2.76,4,88.4,3,0,1,1,9.9,0,45998,24950
1716,66000.0,36.9,3,2.79,2,16.9,1,1,0,0,7.5,0,13299,7058
1717,174000.0,113.4,1,2.72,19,49.4,18,1,0,0,13.2,2,12918,3895
1718,135000.0,148.0,2,2.54,5,101.2,2,0,0,0,5.1,0,21212,24964
1719,66000.0,58.7,2,2.35,4,31.1,3,1,0,1,13.3,0,49294,10026
1720,30000.0,47.1,2,2.67,5,21.6,5,1,1,0,10.7,1,25921,21625
1721,70000.0,44.6,2,2.35,19,30.3,3,0,0,1,14.1,0,20991,1708
1722,55000.0,66.4,2,2.8,13,28.6,6,1,0,0,14.3,0,49935,16074
1723,60000.0,42.1,2,2.58,16,26.1,6,0,1,1,12.9,0,38302,1080
1724,118000.0,113.1,3,2.78,12,66.4,1,1,0,0,9.8,0,47508,13108
1725,42000.0,37.5,3,2.42,9,16.0,3,0,0,1,5.6,2,16202,18677
1726,81000.0,91.1,1,3.14,16,45.7,12,0,0,1,6.5,0,38939,15912
1727,139000.0,149.6,1,3.11,14,66.6,5,1,0,0,8.6,1,45079,16063
1728,129000.0,127.7,3,2.47,1,74.2,1,0,1,0,12.0,0,28821,8839
1729,102000.0,103.8,2,2.61,20,56.4,7,0,0,0,10.0,1,24075,16210
1730,62000.0,66.8,2,2.85,4,26.8,4,0,0,0,8.8,0,18318,21514
1731,110000.0,104.9,2,2.39,9,72.6,8,1,1,1,9.3,1,30527,12919
1732,88000.0,93.2,1,2.62,19,47.1,19,0,1,0,12.2,1,13646,14001
1733,57000.0,81.1,2,2.53,14,38.7,6,0,0,0,4.4,0,24433,21121
1734,71000.0,45.7,2,3.12,12,21.3,6,0,0,0,8.9,1,35714,3924
1735,144000.0,136.4,2,3.07,4,61.1,1,0,0,0,10.3,0,34356,15426
1736,78000.0,84.0,2,2.82,7,58.8,4,0,1,0,10.5,0,36495,12386
1737,68000.0,53.4,3,2.77,17,26.1,16,0,0,0,10.8,1,31395,11015
1738,99000.0,74.1,2,3.14,1,38.7,1,0,0,1,4.6,1,5118,10783
1739,84000.0,79.7,1,3.14,14,52.7,7,1,0,0,10.1,1,6203,16189
1740,132000.0,129.3,2,3.17,15,76.6,10,1,0,1,10.1,0,31112,22542
1741,135000.0,118.0,3,2.41,12,60.3,1,1,0,0,13.4,0,48468,16601
1742,180000.0,122.3,3,2.44,12,81.9,11,1,0,0,12.4,0,13750,7345
1743,56000.0,31.3,3,2.91,6,19.6,1,0,0,1,4.3,2,37282,4307
1744,50000.0,79.9,1,2.79,13,37.4,2,0,0,0,10.1,0,24494,24478
1745,149000.0,87.8,3,2.32,16,52.1,4,1,0,1,11.6,1,11259,8300
1746,46000.0,32.3,3,2.36,14,21.9,12,0,0,0,10.4,1,6498,12188
1747,76000.0,61.2,1,3.1,7,33.6,6,0,0,0,11.4,1,37102,1416
1748,117000.0,121.2,2,3.08,16,75.2,4,0,1,1,5.3,1,11477,20468
1749,30000.0,46.5,2,2.62,9,32.1,6,0,0,0,5.9,0,18429,20034
1750,124000.0,94.2,3,3.1,14,57.2,2,0,0,1,10.4,1,23062,17672
1751,59000.0,55.8,2,2.83,7,24.0,1,0,0,0,12.8,0,36764,9546
1752,49000.0,31.5,2,3.03,12,14.9,11,1,0,1,4.3,0,22443,9967
1753,73000.0,58.9,4,2.68,3,34.1,3,0,0,0,8.8,0,22383,12904
1754,174000.0,147.1,3,2.4,14,71.0,7,0,0,1,14.9,1,40741,10648
1755,203000.0,126.2,4,2.69,19,86.7,17,0,0,0,12.4,0,5314,5043
1756,204000.0,145.1,4,2.71,11,75.7,8,1,0,0,9.0,0,38924,6545
1757,94000.0,88.5,1,2.8,5,47.6,4,0,0,0,5.1,1,28476,8940
1758,66000.0,43.2,3,2.4,13,26.4,11,0,0,0,8.0,0,29376,1477
1759,107000.0,95.8,2,3.19,10,53.4,5,0,0,1,5.7,0,20550,9190
1760,112000.0,84.5,3,2.52,7,43.5,7,0,0,1,14.1,0,9162,20706
1761,145000.0,131.3,2,2.48,17,55.5,1,0,1,0,11.5,2,9088,12262
1762,91000.0,41.8,4,2.77,16,24.2,12,0,0,0,13.4,2,20338,5455
1763,97000.0,88.6,3,2.78,8,58.5,5,0,1,1,13.9,1,37419,17675
1764,82000.0,48.0,3,2.7,17,29.1,12,0,0,1,10.7,1,45124,1519
1765,66000.0,69.0,1,2.99,13,35.5,2,0,0,1,4.1,1,41550,4710
1766,111000.0,118.5,1,2.76,11,51.9,2,0,0,1,10.1,1,40906,14971
1767,111000.0,87.1,3,2.85,20,56.2,3,0,0,0,12.8,1,5258,17138
1768,96000.0,75.1,1,2.95,18,51.3,18,1,0,0,7.5,2,13623,8074
1769,96000.0,77.3,3,2.32,5,39.9,1,1,0,0,14.2,1,47529,7672
1770,109000.0,85.1,1,2.81,6,52.7,3,0,0,1,15.0,1,44157,1496
1771,162000.0,124.2,3,3.1,20,65.0,5,0,0,0,10.0,0,10703,7839
1772,122000.0,137.1,2,2.32,14,75.5,6,1,0,0,9.8,1,33627,24023
1773,173000.0,144.6,3,2.66,12,94.2,7,1,1,0,11.2,1,24491,10530
1774,195000.0,124.4,3,3.13,4,52.9,2,1,0,0,10.2,1,5346,8868
1775,55000.0,67.8,2,2.62,7,37.9,7,0,0,0,5.8,1,41007,16038
1776,69000.0,112.6,1,2.71,11,52.3,2,0,0,0,7.0,0,47441,24738
1777,103000.0,82.5,1,3.18,20,41.4,7,1,0,1,6.2,2,46435,11505
1778,80000.0,60.6,2,2.48,2,35.9,2,0,0,1,4.8,1,22292,3279
1779,124000.0,130.9,2,2.36,4,53.4,2,0,0,1,5.5,1,40452,18218
1780,42000.0,34.6,3,3.07,7,20.0,4,1,0,0,14.7,0,27409,22538
1781,117000.0,138.2,2,3.08,1,67.0,1,1,1,1,10.1,0,49100,17329
1782,80000.0,85.4,2,2.72,15,51.3,6,1,1,1,5.4,1,48348,12935
1783,111000.0,106.5,2,2.76,20,47.1,8,0,1,0,11.8,1,39801,6915
1784,119000.0,109.1,1,3.05,8,67.7,5,0,1,1,9.2,0,26210,11704
1785,151000.0,137.4,2,2.96,5,81.6,5,0,0,1,6.5,1,45587,11134
1786,120000.0,106.4,4,2.54,14,73.6,10,1,0,0,14.4,0,15078,24104
1787,131000.0,103.7,3,2.32,18,69.8,17,0,0,1,6.5,0,14640,1887
1788,45000.0,38.0,2,2.73,3,18.4,1,0,0,1,5.1,0,30121,9752
1789,101000.0,92.2,2,3.07,2,37.6,2,1,0,0,6.3,1,41857,8465
1790,61000.0,48.0,3,3.11,16,28.6,16,0,0,1,14.0,1,7795,24571
1791,160000.0,118.5,2,3.16,14,68.8,5,1,0,0,13.4,1,40311,1155
1792,101000.0,91.5,1,3.09,16,37.3,15,0,0,0,13.8,1,47720,8019
1793,90000.0,111.6,1,2.82,11,48.8,8,0,0,0,14.1,0,29570,24372
